id,post,badge,reputation,learning,reciprocity,status,day,url,status_level
6400526,0.222222327,0.127892324,4,8.676923077,0.006731175,0.5,2,1,2
6400526,0.296421315,0.191919283,5,13.01538462,0.010101015,0.333333333,3,1,3
6400526,0.370682919,0.256000227,5,17.35384615,0.013473696,0.25,4,1,4
6400526,0.445007243,0.320135248,5,21.69230769,0.016849224,0.2,5,1,5
6400526,0.519394394,0.384324437,30,26.03076923,0.020227602,0.166666667,6,1,6
6400526,0.593844479,0.448567886,25,30.36923077,0.023608836,0.142857143,7,1,7
6400526,0.668357603,0.512865686,25,34.70769231,0.026992931,0.125,8,1,8
6400526,0.742933875,0.57721793,25,39.04615385,0.030379891,0.111111111,9,1,9
6400526,0.8175734,0.64162471,75,43.38461538,0.033769722,0.1,10,1,10
6400526,0.279096236,0.706086118,50,47.72307692,0.037162427,0.090909091,11,1,11
6400526,0.234440974,0.241037659,62.5,16.26923077,0.012686193,0.066666667,15,1,12
6400526,0.309848001,0.20247175,71.42857143,13.63516484,0.010656408,0.045454545,22,1,13
6400526,0.437351403,0.267596001,71.42857143,17.97362637,0.014084,0.034482759,29,1,14
6400526,0.513607902,0.377712575,83.33333333,25.30769231,0.019879609,0.028571429,35,1,15
6400526,0.590262954,0.443570461,83.33333333,29.64615385,0.023345814,0.024390244,41,1,16
6400526,0.224623532,0.509772552,83.33333333,33.98461538,0.026830134,0.021276596,47,1,17
6400526,0.168561398,0.19399305,83.33333333,12.83461538,0.010210161,0.014084507,71,1,18
6400526,0.251737202,0.145575753,83.33333333,9.472307692,0.007661882,0.007633588,131,1,19
6400526,0.158756877,0.217409402,83.33333333,13.81076923,0.0114426,0.005235602,191,1,20
6419007,0.148585928,0.064135021,0,4.494736842,0.003375527,1,1,1,1
6419007,0.222973079,0.12832421,4,8.989473684,0.006753906,0.5,2,1,2
6419007,0.297423164,0.192567659,5,13.48421053,0.01013514,0.333333333,3,1,3
6419007,0.371936288,0.256865459,5,17.97894737,0.013519235,0.25,4,1,4
6419007,0.260544415,0.321217703,5,22.47368421,0.016906195,0.2,5,1,5
6419007,0.595791717,0.225015631,15,15.73157895,0.011842928,0.142857143,7,1,6
6419007,0.670558072,0.514547392,25,35.95789474,0.027081442,0.125,8,1,7
6419007,0.745388004,0.579118335,25,40.45263158,0.030479912,0.111111111,9,1,8
6419007,0.323356285,0.643744185,25,44.94736842,0.033881273,0.1,10,1,9
6419007,0.560119752,0.279262246,25,19.47719298,0.014698013,0.076923077,13,1,10
6419007,0.187237626,0.483739786,25,33.71052632,0.025459989,0.066666667,15,1,11
6419007,0.169480882,0.161705222,25,11.23684211,0.008510801,0.04,25,1,12
6419007,0.246673864,0.146369852,25,10.11315789,0.007703676,0.022222222,45,1,13
6419007,0.325245293,0.213036519,25,14.60789474,0.011212448,0.015384615,65,1,14
6419007,0.405245293,0.280893662,25,19.10263158,0.014783877,0.011764706,85,1,15
6419007,0.486726774,0.349984571,25,23.59736842,0.018420241,0.00952381,105,1,16
6419007,0.525497754,0.420354941,25,28.09210526,0.022123944,0.008,125,1,17
6419007,0.298870097,0.453838969,90.90909091,31.22717587,0.023886262,0.006802721,147,1,18
6419007,0.388300992,0.258115084,92.59259259,18.41108112,0.013585004,0.004975124,201,1,19
6419007,0.482924648,0.335350857,92.59259259,24.09997948,0.017650045,0.003921569,255,1,20
6428638,0.111738167,0.0642978,0,0.205405405,0.003384095,1,1,0,1
6428638,0.186377692,0.096501144,2,0.308108108,0.005079008,0.333333333,3,0,2
6428638,0.261144047,0.160962552,2.5,0.513513514,0.008471713,0.2,5,0,3
6428638,0.336037664,0.225533495,2.5,0.718918919,0.011870184,0.142857143,7,0,4
6428638,0.142228846,0.290214346,2.5,0.924324324,0.015274439,0.111111111,9,0,5
6428638,0.253452437,0.122834003,3,0.39027027,0.006464948,0.052631579,19,0,6
6428638,0.329642913,0.218890741,3.125,0.693243243,0.011520565,0.037037037,27,0,7
6428638,0.406364796,0.284691607,3.125,0.898648649,0.014983769,0.028571429,35,0,8
6428638,0.218605032,0.350951415,3.125,1.104054054,0.018471127,0.023255814,43,0,9
6428638,0.39309778,0.188795255,3.260869565,0.589424207,0.009936592,0.015151515,66,0,10
6428638,0.162757427,0.339493537,3.125,1.052702703,0.017868081,0.012195122,82,0,11
6428638,0.910575132,0.140563233,3.289473684,0.427027027,0.007398065,0.006329114,158,0,12
6428638,0.997790197,0.786405796,33.33333333,8.505801462,0.041389779,0.005780347,173,1,13
6428638,1.086321384,0.861727897,33.33333333,14.84799932,0.0453541,0.005319149,188,1,14
6428638,1.176209024,0.93818665,33.33333333,21.19019718,0.049378245,0.004926108,203,1,15
6428638,1.267495331,1.015816885,33.33333333,27.53239504,0.053464047,0.004587156,218,1,16
6428638,0.409603021,1.094655059,33.33333333,33.87459289,0.057613424,0.004291845,233,1,17
6428638,0.211722403,0.353748064,33.33333333,14.81084608,0.018618319,0.003412969,293,1,18
6428638,0.310740863,0.182851166,22.93577982,6.296019477,0.009623746,0.001956947,511,1,19
6428638,0.508339653,0.268367109,19.45525292,5.739510162,0.014124585,0.001302083,768,1,20
6433023,0.149089396,0.064352244,0,0.625668449,0.00338696,1,1,1,1
6433023,0.223728921,0.128759024,4,1.251336898,0.006776791,0.5,2,1,2
6433023,0.298431807,0.193220431,5,1.877005348,0.010169496,0.333333333,3,1,3
6433023,0.373198162,0.257736561,5,2.502673797,0.013565082,0.25,4,1,4
6433023,0.448028094,0.322307504,5,3.128342246,0.016963553,0.2,5,1,5
6433023,0.522921711,0.386933354,30,3.754010695,0.020364913,0.166666667,6,1,6
6433023,0.597879122,0.451614205,25,4.379679144,0.023769169,0.142857143,7,1,7
6433023,0.672900434,0.51635015,25,5.005347594,0.027176324,0.125,8,1,8
6433023,0.747985759,0.581141284,25,5.631016043,0.030586383,0.111111111,9,1,9
6433023,0.823135204,0.645987701,75,6.256684492,0.033999353,0.1,10,1,10
6433023,0.349592076,0.710889494,50,6.882352941,0.037415237,0.090909091,11,1,11
6433023,0.250203065,0.30192043,83.33333333,2.919786096,0.015890549,0.071428571,14,1,12
6433023,0.325999792,0.216084465,83.33333333,2.085561497,0.011372867,0.05,20,1,13
6433023,0.402190268,0.281545275,83.33333333,2.711229947,0.014818172,0.038461538,26,1,14
6433023,0.478778606,0.34734614,83.33333333,3.336898396,0.018281376,0.03125,32,1,15
6433023,0.555768982,0.413490614,83.33333333,3.962566845,0.021762664,0.026315789,38,1,16
6433023,0.236187796,0.479982302,83.33333333,4.588235294,0.025262226,0.022727273,44,1,17
6433023,0.178051921,0.203980369,95.23809524,1.936592819,0.010735809,0.015384615,65,1,18
6433023,0.260603515,0.153772113,100,1.439037433,0.008093269,0.008695652,115,1,19
6433023,0.382754532,0.225066672,100,2.064705882,0.011845614,0.006060606,165,1,20
6451573,0.149469241,0.064516129,0,5.841530055,0.003395586,1,1,1,1
6451573,0.224299173,0.129087072,4,11.68306011,0.006794056,0.5,2,1,2
6451573,0.29919279,0.193712922,5,17.52459016,0.010195417,0.333333333,3,1,3
6451573,0.374150201,0.258393774,5,23.36612022,0.013599672,0.25,4,1,4
6451573,0.449171514,0.323129719,5,29.20765027,0.017006827,0.2,5,1,5
6451573,0.524256838,0.387920853,30,35.04918033,0.020416887,0.166666667,6,1,6
6451573,0.599406283,0.452767269,25,40.89071038,0.023829856,0.142857143,7,1,7
6451573,0.674619958,0.517669063,25,46.73224044,0.02724574,0.125,8,1,8
6451573,0.749897974,0.582626328,25,52.57377049,0.030664544,0.111111111,9,1,9
6451573,0.825240439,0.647639159,75,58.41530055,0.034086272,0.1,10,1,10
6451573,0.488027246,0.712707652,50,64.2568306,0.037510929,0.090909091,11,1,11
6451573,0.319550104,0.421478076,125,37.96994536,0.022183057,0.076923077,13,1,12
6451573,0.395346831,0.27597509,125,24.82650273,0.014525005,0.058823529,17,1,13
6451573,0.471405603,0.341435899,125,30.66803279,0.01797031,0.047619048,21,1,14
6451573,0.54772824,0.407123021,125,36.50956284,0.021427527,0.04,25,1,15
6451573,0.624316578,0.473038025,125,42.3510929,0.024896738,0.034482759,29,1,16
6451573,0.23293504,0.539182499,125,48.19262295,0.028378026,0.03030303,33,1,17
6451573,0.173508177,0.201171171,125,17.88968579,0.010587956,0.020408163,49,1,18
6451573,0.254242122,0.149847971,128.2051282,13.18088833,0.007886735,0.011363636,88,1,19
6451573,0.337971903,0.219572742,128.2051282,19.02241838,0.01155646,0.007874016,127,1,20
6464308,0.149978723,0.064735945,0,1.424581006,0.003407155,1,1,1,1
6464308,0.225064048,0.129527079,4,2.849162011,0.006817215,0.5,2,1,2
6464308,0.300213493,0.194373496,5,4.273743017,0.010230184,0.333333333,3,1,3
6464308,0.375427168,0.259275289,5,5.698324022,0.013646068,0.25,4,1,4
6464308,0.450705183,0.324232554,5,7.122905028,0.017064871,0.2,5,1,5
6464308,0.526047649,0.389245385,30,8.547486034,0.020486599,0.166666667,6,1,6
6464308,0.601454676,0.454313879,25,9.972067039,0.023911257,0.142857143,7,1,7
6464308,0.676926374,0.519438129,25,11.39664804,0.027338849,0.125,8,1,8
6464308,0.413999668,0.584618232,25,12.82122905,0.030769381,0.111111111,9,1,9
6464308,0.489666048,0.357545167,37.5,7.835195531,0.018818167,0.090909091,11,1,10
6464308,0.215701312,0.422893405,25,9.259776536,0.022257548,0.076923077,13,1,11
6464308,0.192403359,0.186287497,35.71428571,4.070231445,0.009804605,0.05,20,1,12
6464308,0.269528688,0.166166538,38.46153846,3.616244091,0.008745607,0.03030303,33,1,13
6464308,0.347542872,0.232774776,38.46153846,5.040825097,0.012251304,0.02173913,46,1,14
6464308,0.426466639,0.300150663,38.46153846,6.465406102,0.015797403,0.016949153,59,1,15
6464308,0.506321449,0.368312098,38.46153846,7.889987108,0.019384847,0.013888889,72,1,16
6464308,0.217936807,0.437277615,38.46153846,9.314568113,0.023014611,0.011764706,85,1,17
6464308,0.173186362,0.188218151,41.66666667,3.947276536,0.009906218,0.007518797,133,1,18
6464308,0.262849399,0.14957004,42.37288136,3.022106729,0.007872107,0.003984064,251,1,19
6464308,0.334111809,0.227006299,40.98360656,4.134803015,0.0119477,0.002680965,373,1,20
6530970,0.114055318,0.065630397,0,0.025157233,0.003454231,1,1,1,1
6530970,0.190245795,0.09850232,2,0.037735849,0.005184333,0.333333333,3,1,2
6530970,0.266568431,0.164303186,2.5,0.062893082,0.008647536,0.2,5,1,3
6530970,0.343023688,0.230218191,2.5,0.088050314,0.012116747,0.142857143,7,1,4
6530970,0.138956281,0.29624773,2.5,0.113207547,0.015591986,0.111111111,9,1,5
6530970,0.247164101,0.120007697,2.727272727,0.045740423,0.006316195,0.05,20,1,6
6530970,0.325109185,0.213459906,2.777777778,0.081062194,0.011234732,0.034482759,29,1,7
6530970,0.403680614,0.280776115,2.777777778,0.106219427,0.01477769,0.026315789,38,1,8
6530970,0.218943518,0.348633257,2.777777778,0.13137666,0.018349119,0.021276596,47,1,9
6530970,0.397357739,0.189087584,2.884615385,0.070633769,0.009951978,0.01369863,73,1,10
6530970,0.104481732,0.343172593,2.777777778,0.127183788,0.018061715,0.010989011,91,1,11
6530970,1.147585141,0.090234223,0.769230769,0.015258243,0.00474917,0.002403846,416,1,12
6530970,1.307565653,0.991096258,15.15151515,1.28399506,0.052162961,0.002227171,449,1,13
6530970,1.437550882,1.129261246,15.625,2.457844392,0.059434802,0.002079002,481,1,14
6530970,5.247726133,1.241521216,15.625,3.591568878,0.065343222,0.001949318,513,1,15
6530970,5.386090913,4.532127115,55.55555556,14.1230216,0.238533006,0.001915709,522,1,16
6530970,1.525345683,4.651623971,55.55555556,15.47602053,0.244822314,0.001883239,531,1,17
6530970,0.769428869,1.317343999,57.14285714,5.332547062,0.069333895,0.001766784,566,1,18
6530970,1.207833086,0.66450675,58.13953488,3.523221567,0.034974039,0.001533742,652,1,19
6530970,1.426100062,1.043128574,78.125,6.734349722,0.054901504,0.001396648,716,1,20
6535336,0.152051864,0.065630397,0,1.164634146,0.003454231,1,1,1,1
6535336,0.228176432,0.131317519,4,2.329268293,0.006911448,0.5,2,1,2
6535336,0.304366908,0.197061464,5,3.493902439,0.010371656,0.333333333,3,1,3
6535336,0.380623407,0.26286233,5,4.658536585,0.013834859,0.25,4,1,4
6535336,0.26663434,0.328720215,5,5.823170732,0.017301064,0.2,5,1,5
6535336,0.609723937,0.230275112,15,4.076219512,0.012119743,0.142857143,7,1,6
6535336,0.686245676,0.526579763,25,9.317073171,0.027714724,0.125,8,1,7
6535336,0.762834013,0.59266672,25,10.48170732,0.031192985,0.111111111,9,1,8
6535336,0.330933057,0.658811193,25,11.64634146,0.034674273,0.1,10,1,9
6535336,0.57325548,0.285805822,25,5.046747967,0.015042412,0.076923077,13,1,10
6535336,0.191641472,0.495084278,25,8.734756098,0.026057067,0.066666667,15,1,11
6535336,0.178533836,0.165508544,25,2.911585366,0.008710976,0.04,25,1,12
6535336,0.267446996,0.154188313,26.31578947,2.697047497,0.008115174,0.022727273,44,1,13
6535336,0.347738967,0.230976951,27.77777778,4.011517615,0.012156682,0.016129032,62,1,14
6535336,0.42937162,0.300320017,27.77777778,5.176151762,0.015806317,0.0125,80,1,15
6535336,0.512390488,0.370820945,27.77777778,6.340785908,0.019516892,0.010204082,98,1,16
6535336,0.28940917,0.442519058,27.77777778,7.505420054,0.023290477,0.00862069,116,1,17
6535336,0.204545265,0.249944283,44.44444444,5.584352539,0.013154962,0.00621118,161,1,18
6535336,0.285687627,0.176652728,44.64285714,4.825897591,0.009297512,0.003663004,273,1,19
6535336,0.392175156,0.246730223,40.6504065,6.884309719,0.012985801,0.002525253,396,1,20
6541007,0.152315044,0.065743945,0,0.283950617,0.003460208,1,1,1,1
6541007,0.228571543,0.13154481,4,0.567901235,0.006923411,0.5,2,1,2
6541007,0.304894179,0.197402696,5,0.851851852,0.010389616,0.333333333,3,1,3
6541007,0.381283068,0.2633177,5,1.135802469,0.013858826,0.25,4,1,4
6541007,0.457738325,0.329289923,5,1.419753086,0.017331049,0.2,5,1,5
6541007,0.534260064,0.395319462,30,1.703703704,0.020806287,0.166666667,6,1,6
6541007,0.610848401,0.461406419,25,1.987654321,0.024284548,0.142857143,7,1,7
6541007,0.687503454,0.527550892,25,2.271604938,0.027765836,0.125,8,1,8
6541007,0.764225337,0.593752983,25,2.555555556,0.031250157,0.111111111,9,1,9
6541007,0.841014168,0.660012791,75,2.839506173,0.034737515,0.1,10,1,10
6541007,0.287109437,0.726330417,50,3.12345679,0.038227917,0.090909091,11,1,11
6541007,0.241187864,0.24795815,62.5,1.064814815,0.013050429,0.066666667,15,1,12
6541007,0.318789275,0.20829861,71.42857143,0.892416226,0.010963085,0.045454545,22,1,13
6541007,0.396872682,0.27531801,71.42857143,1.176366843,0.014490422,0.034482759,29,1,14
6541007,0.475444111,0.34275368,71.42857143,1.46031746,0.018039667,0.027777778,36,1,15
6541007,0.554509699,0.410610823,71.42857143,1.744268078,0.021611096,0.023255814,43,1,16
6541007,0.234828719,0.47889474,71.42857143,2.028218695,0.025204986,0.02,50,1,17
6541007,0.177647384,0.202806621,80,0.851851852,0.010674033,0.013333333,75,1,18
6541007,0.192514612,0.153422741,81.96721311,0.633070229,0.008074881,0.007352941,136,1,19
6541007,0.25421936,0.166262619,49.01960784,0.487019525,0.008750664,0.004201681,238,1,20
6583140,0.153778972,0.066375546,0,4.153333333,0.00349345,1,1,1,1
6583140,0.230769348,0.132809112,4,8.306666667,0.006989953,0.5,2,1,2
6583140,0.307827142,0.199300801,5,12.46,0.010489516,0.333333333,3,1,3
6583140,0.38495247,0.265850713,5,16.61333333,0.013992143,0.25,4,1,4
6583140,0.269669218,0.332458952,5,20.76666667,0.01749784,0.2,5,1,5
6583140,0.346997864,0.232896142,15,14.53666667,0.012257692,0.142857143,7,1,6
6583140,0.424462653,0.299679974,12.5,18.69,0.01577263,0.111111111,9,1,7
6583140,0.502064064,0.366581382,12.5,22.84333333,0.019293757,0.090909091,11,1,8
6583140,0.278564142,0.433600783,12.5,26.99666667,0.022821094,0.076923077,13,1,9
6583140,0.426288584,0.240578122,15,14.952,0.012662006,0.055555556,18,1,10
6583140,0.184933678,0.368158323,12.5,22.84333333,0.019376754,0.045454545,22,1,11
6583140,0.174943768,0.159715449,15.625,9.864166667,0.008406076,0.026315789,38,1,12
6583140,0.262559614,0.1510878,16.12903226,9.244516129,0.007951989,0.014492754,69,1,13
6583140,0.346689633,0.22675603,16.66666667,13.706,0.011934528,0.01010101,99,1,14
6583140,1.032131354,0.299413774,16.66666667,17.85933333,0.01575862,0.007751938,129,1,15
6583140,1.119693543,0.89138617,45.45454545,57.03347962,0.046915062,0.007142857,140,1,16
6583140,0.374964419,0.96700806,45.45454545,65.35968652,0.050895161,0.006622517,151,1,17
6583140,0.241825564,0.323832907,46.51162791,25.0461267,0.017043837,0.005154639,194,1,18
6583140,0.315011352,0.20884935,46.2962963,18.29827586,0.010992071,0.003311258,302,1,19
6583140,0.42996235,0.272055258,40.32258065,19.89226268,0.014318698,0.002347418,426,1,20
6587650,0.153913453,0.066433566,0,0,0.003496503,1,1,1,1
6587650,0.230971246,0.132925255,4,0,0.006996066,0.5,2,1,2
6587650,0.308096575,0.199475167,5,0,0.010498693,0.333333333,3,1,3
6587650,0.385289558,0.266083406,5,0,0.01400439,0.25,4,1,4
6587650,0.205690608,0.332750072,5,0,0.017513162,0.2,5,1,5
6587650,0.3860007,0.177641888,10,0,0.009349573,0.125,8,1,6
6587650,0.463602111,0.333364241,12.5,0,0.017545486,0.1,10,1,7
6587650,0.541340627,0.400383641,12.5,0,0.021072823,0.083333333,12,1,8
6587650,0.294412357,0.467521451,12.5,0,0.024606392,0.071428571,14,1,9
6587650,0.446237668,0.254265217,15,0,0.01338238,0.052631579,19,1,10
6587650,0.183498437,0.385387077,12.5,0,0.02028353,0.043478261,23,1,11
6587650,0.174239643,0.158475922,14.70588235,0,0.008340838,0.025,40,1,12
6587650,0.256405842,0.150479691,15.15151515,0,0.007919984,0.01369863,73,1,13
6587650,0.341184262,0.221441409,15.15151515,0,0.011654811,0.009433962,106,1,14
6587650,0.71306667,0.294659136,15.15151515,0,0.015508376,0.007194245,139,1,15
6587650,0.844170836,0.615830306,27.77777778,0,0.032412121,0.006369427,157,1,16
6587650,0.301764359,0.729056631,29.41176471,0,0.038371402,0.005747126,174,1,17
6587650,0.226617431,0.260614673,29.41176471,0,0.013716562,0.004132231,242,1,18
6587650,0.397757921,0.195715054,31.44654088,0,0.010300792,0.002493766,401,1,19
6587650,0.54418788,0.343518204,38.75968992,0.003496503,0.018079905,0.001886792,530,1,20
6622587,0.154861447,0.066842568,0,0.013986014,0.00351803,1,1,1,1
6622587,0.232394486,0.133743977,4,0.027972028,0.007039157,0.5,2,1,2
6622587,0.309995897,0.200704329,5,0.041958042,0.010563386,0.333333333,3,1,3
6622587,0.3876658,0.267723729,5,0.055944056,0.014090723,0.25,4,1,4
6622587,0.155271676,0.334802282,5,0.06993007,0.017621173,0.2,5,1,5
6622587,0.272173002,0.134098266,6,0.027972028,0.007057803,0.1,10,1,6
6622587,0.350534534,0.235058502,6.25,0.048951049,0.0123715,0.071428571,14,1,7
6622587,0.429176178,0.30273437,6.25,0.062937063,0.015933388,0.055555556,18,1,8
6622587,0.234987832,0.370652154,6.25,0.076923077,0.019508008,0.045454545,22,1,9
6622587,0.402818413,0.202944036,6.818181818,0.041958042,0.010681265,0.03030303,33,1,10
6622587,0.172364751,0.34788863,6.25,0.071678322,0.018309928,0.024390244,41,1,11
6622587,0.546999567,0.148860467,7.142857143,0.03036963,0.007834761,0.013157895,76,1,12
6622587,0.630969033,0.472408717,38.46153846,0.157816851,0.024863617,0.011235955,89,1,13
6622587,0.715993187,0.544927801,38.46153846,0.233869313,0.028680411,0.009803922,102,1,14
6622587,0.802098862,0.618357753,38.46153846,0.309921774,0.032545145,0.008695652,115,1,15
6622587,0.889313927,0.692721745,38.46153846,0.385974236,0.036459039,0.0078125,128,1,16
6622587,0.324293843,0.768043846,38.46153846,0.462026697,0.04042336,0.007092199,141,1,17
6622587,0.224250632,0.280071956,40.81632653,0.198630973,0.014740629,0.005263158,190,1,18
6622587,0.450010018,0.193671001,41.32231405,0.156489798,0.010193211,0.003215434,311,1,19
6622587,0.656452906,0.388645015,63.29113924,0.339299372,0.020455001,0.002564103,390,1,20
6671176,0.100154564,0.067615658,0,0,0.003558719,0.1,10,1,1
6671176,0.162267555,0.086497123,0.108108108,0,0.00455248,0.021276596,47,1,2
6671176,0.34274394,0.140140161,0.108695652,0,0.007375798,0.010752688,93,1,3
6671176,0.430568292,0.29600613,0.172413793,0.009174312,0.01557927,0.008196721,122,1,4
6671176,6.333682162,0.371854434,0.172413793,0.018348624,0.019571286,0.006622517,151,1,5
6671176,6.42431038,5.46999823,15,1.822942864,0.287894644,0.006535948,153,1,6
6671176,6.515125653,5.548268055,12.5,3.379830683,0.292014108,0.006451613,155,1,7
6671176,6.606128756,5.626699428,12.5,4.936718501,0.296142075,0.006369427,157,1,8
6671176,2.733643212,5.705293016,12.5,6.493606319,0.30027858,0.006289308,159,1,9
6671176,3.508720682,2.360873683,15,4.154330346,0.12425651,0.006097561,164,1,10
6671176,0.96923038,3.030258771,12.5,6.749800751,0.159487304,0.005952381,168,1,11
6671176,0.578232211,0.837062601,15.625,3.244338006,0.044055926,0.005434783,184,1,12
6671176,0.675148511,0.499382364,15.625,3.179056821,0.026283282,0.00462963,216,1,13
6671176,0.775605132,0.583082805,15.625,4.73594464,0.030688569,0.004032258,248,1,14
6671176,0.879870535,0.669840796,15.625,6.292832458,0.035254779,0.003571429,280,1,15
6671176,0.988244919,0.759888189,15.625,7.849720276,0.039994115,0.003205128,312,1,16
6671176,0.361827107,0.853484248,15.625,9.406608095,0.044920224,0.002906977,344,1,17
6671176,0.51141872,0.312487047,15.7480315,3.927056787,0.016446687,0.002123142,471,1,18
6671176,0.677143767,0.441679804,40.98360656,7.220862113,0.023246305,0.001686341,593,1,19
6671176,1.773867219,0.584805981,40.98360656,10.35372249,0.030779262,0.001398601,715,1,20
6677986,0.156792904,0.067675868,0,3.976744186,0.003561888,1,1,1,1
6677986,0.235294242,0.135412054,4,7.953488372,0.00712695,0.5,2,1,2
6677986,0.313865671,0.203208664,5,11.93023256,0.010695193,0.333333333,3,1,3
6677986,0.392507315,0.271065807,5,15.90697674,0.014266621,0.25,4,1,4
6677986,0.471219301,0.33898359,5,19.88372093,0.017841242,0.2,5,1,5
6677986,0.550001754,0.406962123,30,23.86046512,0.021419059,0.166666667,6,1,6
6677986,0.6288548,0.475001515,25,27.8372093,0.02500008,0.142857143,7,1,7
6677986,0.707778567,0.543101873,25,31.81395349,0.028584309,0.125,8,1,8
6677986,0.432883898,0.611263308,25,35.79069767,0.032171753,0.111111111,9,1,9
6677986,0.512020588,0.373854275,37.5,21.87209302,0.019676541,0.090909091,11,1,10
6677986,0.225570876,0.442199599,25,25.84883721,0.023273663,0.076923077,13,1,11
6677986,0.201243652,0.194811211,35.71428571,11.36212625,0.010253222,0.05,20,1,12
6677986,0.281977597,0.173801336,38.46153846,10.09481216,0.009147439,0.03030303,33,1,13
6677986,0.363686047,0.243526107,38.46153846,14.07155635,0.012817164,0.02173913,46,1,14
6677986,0.476699984,0.314092495,38.46153846,18.04830054,0.016531184,0.016949153,59,1,15
6677986,0.560350174,0.411695441,41.66666667,23.52906977,0.021668181,0.014084507,71,1,16
6677986,0.202583842,0.483938787,41.66666667,27.50581395,0.025470462,0.012048193,83,1,17
6677986,0.170840738,0.174958773,35.0877193,7.821093431,0.009208356,0.007142857,140,1,18
6677986,0.243262393,0.147544274,35.21126761,5.169848754,0.007765488,0.003546099,282,1,19
6677986,0.316421823,0.210090248,28.57142857,4.875754543,0.011057381,0.002188184,457,1,20
6680611,0.156932711,0.067736185,0,9.171875,0.003565062,1,1,1,1
6680611,0.235504139,0.135532796,4,18.34375,0.007133305,0.5,2,1,2
6680611,0.314145784,0.203389938,5,27.515625,0.010704734,0.333333333,3,1,3
6680611,0.392857769,0.271307722,5,36.6875,0.014279354,0.25,4,1,4
6680611,0.471640222,0.339286255,5,45.859375,0.017857171,0.2,5,1,5
6680611,0.550493269,0.407325646,30,55.03125,0.021438192,0.166666667,6,1,6
6680611,0.629417036,0.475426005,25,64.203125,0.025022421,0.142857143,7,1,7
6680611,0.70841165,0.54358744,25,73.375,0.028609865,0.125,8,1,8
6680611,0.433271413,0.611810061,25,82.546875,0.03220053,0.111111111,9,1,9
6680611,0.945750747,0.374188948,37.5,50.4453125,0.019694155,0.090909091,11,1,10
6680611,0.268429429,0.816784736,50,110.0625,0.04298867,0.083333333,12,1,11
6680611,0.213852723,0.231825416,50,31.184375,0.012201338,0.058823529,17,1,12
6680611,0.29421802,0.184690988,50,24.7640625,0.009720578,0.037037037,27,1,13
6680611,0.375324011,0.254097381,50,33.9359375,0.013373546,0.027027027,37,1,14
6680611,0.457184476,0.324143464,50,43.1078125,0.017060182,0.021276596,47,1,15
6680611,0.539813584,0.394841138,50,52.2796875,0.020781113,0.01754386,57,1,16
6680611,0.221826062,0.466202641,50,61.4515625,0.024536981,0.014925373,67,1,17
6680611,0.18839319,0.191577053,51.28205128,24.9286859,0.010083003,0.009433962,106,1,18
6680611,0.282915209,0.162703209,58.82352941,19.27503064,0.008563327,0.005235602,191,1,19
6680611,0.351934302,0.244335862,58.82352941,27.11219363,0.012859782,0.003623188,276,1,20
6695924,0.157494439,0.067978533,0,0.487394958,0.003577818,1,1,1,1
6695924,0.157600266,0.136017924,4,0.974789916,0.007158838,0.5,2,1,2
6695924,0.23659488,0.136109321,2.5,0.974789916,0.007163648,0.25,4,1,3
6695924,0.315731571,0.204331942,2.5,1.462184874,0.010754313,0.166666667,6,1,4
6695924,0.169488299,0.272677266,2.5,1.949579832,0.014351435,0.125,8,1,5
6695924,0.317066031,0.146376259,4.285714286,1.044417767,0.007704014,0.066666667,15,1,6
6695924,0.39721175,0.273829754,5,1.949579832,0.014412092,0.05,20,1,7
6695924,0.477724102,0.343046512,5,2.43697479,0.01805508,0.04,25,1,8
6695924,0.24012372,0.412579906,5,2.924369748,0.021714732,0.033333333,30,1,9
6695924,0.442198628,0.207379576,5,1.462184874,0.010914715,0.022222222,45,1,10
